policy_id,collection_date,insurer,premium_amount,payment_mode,policy_duration,policy_type,customer_age,region,renewal_status,collection_month,premium_outlier_flag,duration_bucket,renewal_flag
POL0051846,2023-10-12,LIC,88068500,Quarterly,15,Term Life,52,Northeast,Lapsed,2023-10,0,11-15 Years,0
POL0053951,2023-10-12,LIC,216710100,Monthly,15,Endowment,49,South,Renewed,2023-10,0,11-15 Years,1
POL0074655,2023-10-12,SBI Life,332943300,Annual,20,Endowment,47,Northeast,Renewed,2023-10,1,16-20 Years,1
POL0050310,2023-10-12,HDFC Life,123385100,Monthly,10,Term Life,49,Central,Renewed,2023-10,0,5-10 Years,1
POL0064833,2023-10-12,LIC,116311100,Monthly,15,Money Back,30,North,Renewed,2023-10,0,11-15 Years,1
POL0071914,2023-10-12,LIC,159968500,Quarterly,10,Endowment,41,West,Renewed,2023-10,0,5-10 Years,1
POL0065406,2023-10-12,LIC,169244300,Annual,10,Money Back,42,East,Renewed,2023-10,0,5-10 Years,1
POL0070386,2023-10-12,LIC,220644700,Quarterly,20,Money Back,30,North,Renewed,2023-10,0,16-20 Years,1
POL0058499,2023-10-12,LIC,129058200,Quarterly,5,Term Life,44,North,Renewed,2023-10,0,5-10 Years,1
POL0059088,2023-10-12,LIC,202143800,Quarterly,20,Money Back,30,North,Renewed,2023-10,0,16-20 Years,1
POL0051952,2023-10-12,Aditya Birla Sun Life,265119600,Annual,15,Money Back,48,West,Renewed,2023-10,0,11-15 Years,1
POL0074400,2023-10-12,LIC,185807200,Annual,10,Endowment,33,West,Renewed,2023-10,0,5-10 Years,1
POL0064684,2023-10-12,LIC,122484200,Monthly,20,Endowment,18,West,Renewed,2023-10,0,16-20 Years,1
POL0050487,2023-10-12,LIC,196731200,Monthly,10,Whole Life,44,South,Renewed,2023-10,0,5-10 Years,1
POL0065869,2023-10-12,Aditya Birla Sun Life,202328500,Annual,15,Endowment,44,North,Renewed,2023-10,0,11-15 Years,1
POL0063494,2023-10-12,Max Life,83348500,Annual,10,Term Life,31,Central,Renewed,2023-10,0,5-10 Years,1
POL0063347,2023-10-12,LIC,73260900,Annual,20,Term Life,53,Northeast,Renewed,2023-10,0,16-20 Years,1
POL0070127,2023-10-12,LIC,192369400,Quarterly,10,Endowment,34,South,Renewed,2023-10,0,5-10 Years,1
POL0065217,2023-10-12,Tata AIA,68708500,Monthly,10,Endowment,31,West,Renewed,2023-10,0,5-10 Years,1
POL0055086,2023-10-12,LIC,171065700,Annual,15,ULIP,45,North,Renewed,2023-10,0,11-15 Years,1
POL0073311,2023-10-12,LIC,196914000,Annual,10,Term Life,57,West,Renewed,2023-10,0,5-10 Years,1
POL0060474,2023-10-12,LIC,178492900,Monthly,15,ULIP,47,West,Renewed,2023-10,0,11-15 Years,1
POL0056276,2023-10-12,LIC,215524100,Annual,20,Endowment,32,Central,Renewed,2023-10,0,16-20 Years,1
POL0065369,2023-10-12,LIC,266287400,Half-yearly,25,Endowment,30,East,Renewed,2023-10,0,21-25 Years,1
POL0050476,2023-10-12,HDFC Life,83487500,Monthly,5,Endowment,25,East,Renewed,2023-10,0,5-10 Years,1
POL0069943,2023-10-12,ICICI Prudential,66654400,Monthly,10,Term Life,30,North,Renewed,2023-10,0,5-10 Years,1
POL0071847,2023-10-12,Aditya Birla Sun Life,287998000,Quarterly,20,ULIP,47,North,Renewed,2023-10,0,16-20 Years,1
POL0069138,2023-10-12,LIC,287342300,Quarterly,20,Whole Life,65,Central,Renewed,2023-10,0,16-20 Years,1
POL0069361,2023-10-12,LIC,154431900,Quarterly,20,Term Life,42,Central,Renewed,2023-10,0,16-20 Years,1
POL0060129,2023-10-12,LIC,153773700,Monthly,5,Term Life,61,West,Renewed,2023-10,0,5-10 Years,1
POL0060133,2023-10-12,SBI Life,235512400,Monthly,25,Endowment,50,West,Renewed,2023-10,0,21-25 Years,1
POL0060689,2023-10-12,SBI Life,127978100,Monthly,25,Money Back,29,South,Renewed,2023-10,0,21-25 Years,1
POL0072757,2023-10-12,HDFC Life,159164300,Monthly,20,Whole Life,43,North,Renewed,2023-10,0,16-20 Years,1
POL0069858,2023-10-13,LIC,65804600,Monthly,10,Term Life,41,North,Renewed,2023-10,0,5-10 Years,1
POL0070343,2023-10-13,Tata AIA,166722600,Monthly,25,ULIP,46,North,Renewed,2023-10,0,21-25 Years,1
POL0054524,2023-10-13,Aditya Birla Sun Life,104578400,Monthly,15,Term Life,41,West,Renewed,2023-10,0,11-15 Years,1
POL0054778,2023-10-13,LIC,89825300,Quarterly,10,Term Life,36,East,Renewed,2023-10,0,5-10 Years,1
POL0072663,2023-10-13,SBI Life,157135000,Monthly,10,Money Back,39,West,Renewed,2023-10,0,5-10 Years,1
POL0065140,2023-10-13,SBI Life,120351800,Monthly,10,Term Life,54,South,Renewed,2023-10,0,5-10 Years,1
POL0059719,2023-10-13,LIC,218333300,Annual,10,Money Back,38,East,Renewed,2023-10,0,5-10 Years,1
POL0074867,2023-10-13,LIC,92858500,Quarterly,15,Term Life,30,West,Renewed,2023-10,0,11-15 Years,1
POL0058543,2023-10-13,Aditya Birla Sun Life,197848600,Annual,20,Money Back,54,Central,Renewed,2023-10,0,16-20 Years,1
POL0065440,2023-10-13,Max Life,200409300,Half-yearly,15,Endowment,37,West,Renewed,2023-10,0,11-15 Years,1
POL0066615,2023-10-13,HDFC Life,151956800,Monthly,10,Money Back,46,South,Renewed,2023-10,0,5-10 Years,1
POL0067411,2023-10-13,LIC,264340400,Monthly,20,ULIP,59,East,Renewed,2023-10,0,16-20 Years,1
POL0071118,2023-10-13,LIC,264174100,Monthly,20,Whole Life,50,East,Renewed,2023-10,0,16-20 Years,1
POL0055401,2023-10-13,SBI Life,343566100,Half-yearly,15,Whole Life,57,South,Renewed,2023-10,1,11-15 Years,1
POL0066339,2023-10-13,LIC,73975900,Quarterly,15,Endowment,42,Central,Renewed,2023-10,0,11-15 Years,1
POL0060864,2023-10-13,Bajaj Allianz,97359200,Half-yearly,20,Money Back,29,Central,Renewed,2023-10,0,16-20 Years,1
POL0068943,2023-10-13,HDFC Life,143093700,Half-yearly,10,Endowment,38,South,Renewed,2023-10,0,5-10 Years,1
POL0058670,2023-10-13,LIC,212393700,Monthly,10,ULIP,44,South,Renewed,2023-10,0,5-10 Years,1
POL0057353,2023-10-13,ICICI Prudential,169077200,Monthly,25,Term Life,49,South,Lapsed,2023-10,0,21-25 Years,0
POL0054740,2023-10-13,ICICI Prudential,134759900,Monthly,10,ULIP,45,East,Renewed,2023-10,0,5-10 Years,1
POL0061428,2023-10-13,HDFC Life,121364600,Monthly,20,Term Life,35,North,Renewed,2023-10,0,16-20 Years,1
POL0074358,2023-10-13,Bajaj Allianz,144610900,Half-yearly,10,Term Life,46,South,Renewed,2023-10,0,5-10 Years,1
POL0059248,2023-10-13,LIC,146209000,Annual,15,Money Back,27,Central,Renewed,2023-10,0,11-15 Years,1
POL0065525,2023-10-13,Max Life,213326000,Annual,15,ULIP,46,Central,Renewed,2023-10,0,11-15 Years,1
POL0069784,2023-10-13,Tata AIA,137786800,Monthly,15,Term Life,41,West,Renewed,2023-10,0,11-15 Years,1
POL0072602,2023-10-13,Aditya Birla Sun Life,256944400,Quarterly,20,Whole Life,37,East,Renewed,2023-10,0,16-20 Years,1
POL0060367,2023-10-13,SBI Life,129541200,Quarterly,15,Term Life,66,West,Lapsed,2023-10,0,11-15 Years,0
POL0065080,2023-10-13,Tata AIA,102407700,Quarterly,15,Endowment,29,Central,Lapsed,2023-10,0,11-15 Years,0
POL0050875,2023-10-13,LIC,239594700,Monthly,10,Endowment,44,South,Renewed,2023-10,0,5-10 Years,1
POL0065408,2023-10-13,Aditya Birla Sun Life,147826400,Quarterly,10,Endowment,18,East,Renewed,2023-10,0,5-10 Years,1
POL0056434,2023-10-13,LIC,94705500,Quarterly,20,Term Life,32,South,Renewed,2023-10,0,16-20 Years,1
POL0066519,2023-10-13,LIC,206237600,Monthly,15,Endowment,31,South,Renewed,2023-10,0,11-15 Years,1
POL0062239,2023-10-13,Bajaj Allianz,121366300,Monthly,15,Term Life,33,South,Renewed,2023-10,0,11-15 Years,1
POL0062439,2023-10-13,Aditya Birla Sun Life,257115500,Monthly,15,ULIP,41,East,Renewed,2023-10,0,11-15 Years,1
POL0062774,2023-10-13,Aditya Birla Sun Life,179381600,Quarterly,15,ULIP,53,West,Renewed,2023-10,0,11-15 Years,1
POL0074642,2023-10-13,LIC,191331400,Monthly,5,Whole Life,47,South,Renewed,2023-10,0,5-10 Years,1
POL0068570,2023-10-13,ICICI Prudential,167563700,Monthly,10,Endowment,37,Central,Renewed,2023-10,0,5-10 Years,1
POL0053341,2023-10-13,HDFC Life,140555900,Monthly,15,Money Back,46,North,Renewed,2023-10,0,11-15 Years,1
POL0069719,2023-10-13,LIC,110874100,Monthly,10,Term Life,40,Northeast,Renewed,2023-10,0,5-10 Years,1
POL0072540,2023-10-13,LIC,248499500,Quarterly,10,Endowment,59,North,Renewed,2023-10,0,5-10 Years,1
POL0053047,2023-10-13,Tata AIA,174213300,Annual,15,Endowment,37,South,Renewed,2023-10,0,11-15 Years,1
POL0069625,2023-10-13,Max Life,171751200,Monthly,15,Endowment,43,East,Renewed,2023-10,0,11-15 Years,1
POL0061788,2023-10-13,LIC,131151200,Quarterly,5,Money Back,37,Northeast,Lapsed,2023-10,0,5-10 Years,0
POL0071942,2023-10-13,LIC,118858600,Quarterly,15,Money Back,21,West,Renewed,2023-10,0,11-15 Years,1
POL0071753,2023-10-13,HDFC Life,240000600,Monthly,15,Endowment,46,West,Lapsed,2023-10,0,11-15 Years,0
POL0058834,2023-10-13,LIC,234675700,Monthly,20,Whole Life,37,South,Renewed,2023-10,0,16-20 Years,1
POL0054904,2023-10-13,LIC,308776500,Annual,20,Endowment,53,South,Renewed,2023-10,0,16-20 Years,1
POL0050403,2023-10-13,LIC,187651000,Annual,15,Endowment,21,Central,Renewed,2023-10,0,11-15 Years,1
POL0051214,2023-10-13,LIC,254505500,Monthly,15,Endowment,44,South,Renewed,2023-10,0,11-15 Years,1
POL0064340,2023-10-13,Tata AIA,125999900,Monthly,15,Endowment,31,West,Renewed,2023-10,0,11-15 Years,1
POL0069788,2023-10-13,LIC,144558600,Monthly,20,Term Life,38,West,Renewed,2023-10,0,16-20 Years,1
POL0050300,2023-10-13,LIC,195289400,Monthly,15,Endowment,36,Central,Renewed,2023-10,0,11-15 Years,1
POL0072882,2023-10-13,LIC,208055700,Half-yearly,20,Term Life,53,East,Renewed,2023-10,0,16-20 Years,1
POL0058835,2023-10-13,LIC,125007000,Monthly,20,Money Back,25,East,Renewed,2023-10,0,16-20 Years,1
POL0058844,2023-10-13,LIC,119854800,Monthly,25,Money Back,31,South,Renewed,2023-10,0,21-25 Years,1
POL0052142,2023-10-13,LIC,165134400,Annual,15,Term Life,35,North,Lapsed,2023-10,0,11-15 Years,0
POL0059153,2023-10-13,Aditya Birla Sun Life,141205100,Monthly,10,Term Life,48,West,Renewed,2023-10,0,5-10 Years,1
POL0070697,2023-10-13,LIC,157321700,Half-yearly,15,Term Life,43,South,Lapsed,2023-10,0,11-15 Years,0
POL0059663,2023-10-13,LIC,287503800,Annual,25,Money Back,45,North,Renewed,2023-10,0,21-25 Years,1
POL0052558,2023-10-13,Tata AIA,228975400,Quarterly,15,ULIP,47,West,Renewed,2023-10,0,11-15 Years,1
POL0065732,2023-10-13,LIC,197058600,Monthly,5,Endowment,62,South,Renewed,2023-10,0,5-10 Years,1
POL0070268,2023-10-13,LIC,144883800,Monthly,5,Endowment,52,South,Lapsed,2023-10,0,5-10 Years,0
POL0063196,2023-10-13,LIC,135527700,Quarterly,15,Term Life,39,North,Renewed,2023-10,0,11-15 Years,1
POL0063318,2023-10-14,Tata AIA,121408000,Quarterly,20,ULIP,41,West,Renewed,2023-10,0,16-20 Years,1
POL0061198,2023-10-14,Bajaj Allianz,237373500,Annual,25,Term Life,61,West,Renewed,2023-10,0,21-25 Years,1
POL0069819,2023-10-14,Bajaj Allianz,230638600,Quarterly,15,Whole Life,32,East,Renewed,2023-10,0,11-15 Years,1
POL0052509,2023-10-14,LIC,116616600,Quarterly,20,Term Life,33,South,Renewed,2023-10,0,16-20 Years,1
POL0065328,2023-10-14,HDFC Life,98708200,Quarterly,10,Term Life,42,Northeast,Renewed,2023-10,0,5-10 Years,1
POL0066252,2023-10-14,LIC,266229200,Annual,10,Endowment,66,South,Lapsed,2023-10,0,5-10 Years,0
POL0053911,2023-10-14,SBI Life,146854400,Quarterly,20,Term Life,31,Central,Renewed,2023-10,0,16-20 Years,1
POL0071566,2023-10-14,LIC,125327400,Annual,20,Term Life,57,West,Renewed,2023-10,0,16-20 Years,1
POL0065127,2023-10-14,LIC,241422800,Annual,20,Endowment,46,East,Renewed,2023-10,0,16-20 Years,1
POL0065613,2023-10-14,LIC,234528200,Half-yearly,20,Endowment,50,South,Renewed,2023-10,0,16-20 Years,1
POL0050571,2023-10-14,LIC,183364000,Annual,20,Money Back,56,East,Renewed,2023-10,0,16-20 Years,1
POL0069598,2023-10-14,LIC,115191100,Quarterly,15,Term Life,25,South,Renewed,2023-10,0,11-15 Years,1
POL0067842,2023-10-14,LIC,136559900,Monthly,20,Term Life,54,Central,Renewed,2023-10,0,16-20 Years,1
POL0058978,2023-10-14,LIC,144642400,Quarterly,10,Term Life,41,East,Renewed,2023-10,0,5-10 Years,1
POL0060754,2023-10-14,LIC,163997600,Quarterly,20,Term Life,48,East,Renewed,2023-10,0,16-20 Years,1
POL0059173,2023-10-14,LIC,249453500,Monthly,15,Whole Life,44,West,Lapsed,2023-10,0,11-15 Years,0
POL0064702,2023-10-14,LIC,123899800,Half-yearly,5,Endowment,44,East,Renewed,2023-10,0,5-10 Years,1
POL0061579,2023-10-14,LIC,267799000,Monthly,25,Whole Life,31,West,Lapsed,2023-10,0,21-25 Years,0
POL0068695,2023-10-14,LIC,113765300,Monthly,10,Term Life,55,West,Renewed,2023-10,0,5-10 Years,1
POL0064146,2023-10-14,ICICI Prudential,129317300,Monthly,10,Money Back,47,East,Renewed,2023-10,0,5-10 Years,1
POL0051439,2023-10-14,LIC,190823100,Monthly,5,Endowment,50,West,Renewed,2023-10,0,5-10 Years,1
POL0068511,2023-10-14,Bajaj Allianz,281399600,Monthly,20,ULIP,33,Northeast,Renewed,2023-10,0,16-20 Years,1
POL0054783,2023-10-14,LIC,102586200,Annual,5,Money Back,37,East,Renewed,2023-10,0,5-10 Years,1
POL0066437,2023-10-14,ICICI Prudential,211017600,Quarterly,15,Whole Life,49,West,Renewed,2023-10,0,11-15 Years,1
POL0064579,2023-10-14,Bajaj Allianz,130933100,Half-yearly,15,Term Life,41,West,Lapsed,2023-10,0,11-15 Years,0
POL0073039,2023-10-14,LIC,217351000,Monthly,5,Whole Life,49,West,Renewed,2023-10,0,5-10 Years,1
POL0069478,2023-10-14,LIC,139252000,Quarterly,25,Term Life,30,East,Renewed,2023-10,0,21-25 Years,1
POL0072068,2023-10-14,Max Life,202858700,Annual,20,Money Back,60,North,Renewed,2023-10,0,16-20 Years,1
POL0066955,2023-10-14,HDFC Life,161844800,Monthly,10,Endowment,35,West,Renewed,2023-10,0,5-10 Years,1
POL0064960,2023-10-14,LIC,291860600,Monthly,25,ULIP,60,South,Renewed,2023-10,0,21-25 Years,1
POL0062007,2023-10-14,Tata AIA,269495700,Half-yearly,25,Term Life,61,South,Renewed,2023-10,0,21-25 Years,1
POL0074279,2023-10-14,LIC,195743300,Monthly,25,ULIP,28,East,Renewed,2023-10,0,21-25 Years,1
POL0059621,2023-10-14,LIC,92380600,Monthly,15,Term Life,30,Central,Renewed,2023-10,0,11-15 Years,1
POL0066636,2023-10-14,Max Life,141366000,Annual,15,ULIP,27,East,Renewed,2023-10,0,11-15 Years,1
POL0052145,2023-10-14,SBI Life,115525500,Monthly,10,Endowment,48,West,Renewed,2023-10,0,5-10 Years,1
POL0074520,2023-10-14,ICICI Prudential,205102700,Monthly,10,Money Back,47,West,Renewed,2023-10,0,5-10 Years,1
POL0062905,2023-10-14,LIC,115014100,Monthly,15,Term Life,39,Northeast,Lapsed,2023-10,0,11-15 Years,0
POL0056911,2023-10-14,Tata AIA,158455700,Monthly,15,Money Back,38,North,Renewed,2023-10,0,11-15 Years,1
POL0055852,2023-10-14,LIC,174959500,Quarterly,10,Money Back,52,North,Renewed,2023-10,0,5-10 Years,1
POL0065758,2023-10-14,Max Life,160597600,Quarterly,10,Endowment,37,West,Renewed,2023-10,0,5-10 Years,1
POL0051674,2023-10-14,LIC,174972400,Monthly,20,Whole Life,30,East,Renewed,2023-10,0,16-20 Years,1
POL0061805,2023-10-14,LIC,378340800,Annual,15,Whole Life,64,East,Renewed,2023-10,1,11-15 Years,1
POL0060284,2023-10-14,LIC,242304300,Half-yearly,15,ULIP,36,North,Renewed,2023-10,0,11-15 Years,1
POL0065771,2023-10-14,ICICI Prudential,176712000,Monthly,20,Endowment,41,North,Renewed,2023-10,0,16-20 Years,1
POL0051236,2023-10-14,Max Life,144020200,Quarterly,5,Term Life,44,Central,Renewed,2023-10,0,5-10 Years,1
POL0060180,2023-10-14,LIC,129867300,Quarterly,5,Term Life,57,Central,Renewed,2023-10,0,5-10 Years,1
POL0073766,2023-10-14,HDFC Life,147535000,Monthly,15,Term Life,65,South,Renewed,2023-10,0,11-15 Years,1
POL0072267,2023-10-14,LIC,202020100,Annual,15,Endowment,35,Central,Renewed,2023-10,0,11-15 Years,1
POL0056745,2023-10-14,HDFC Life,177553800,Quarterly,20,Term Life,48,North,Renewed,2023-10,0,16-20 Years,1
POL0074255,2023-10-14,LIC,159206800,Quarterly,25,Endowment,45,West,Lapsed,2023-10,0,21-25 Years,0
POL0059905,2023-10-14,Max Life,140218500,Quarterly,15,Term Life,39,East,Renewed,2023-10,0,11-15 Years,1
POL0074264,2023-10-14,LIC,150086200,Monthly,20,Money Back,46,North,Renewed,2023-10,0,16-20 Years,1
POL0072983,2023-10-14,LIC,90077400,Monthly,15,Term Life,40,North,Lapsed,2023-10,0,11-15 Years,0
POL0058160,2023-10-14,Bajaj Allianz,173335500,Annual,25,Money Back,34,North,Renewed,2023-10,0,21-25 Years,1
POL0068675,2023-10-14,LIC,131940100,Quarterly,15,ULIP,20,Northeast,Renewed,2023-10,0,11-15 Years,1
POL0059489,2023-10-14,ICICI Prudential,163184500,Monthly,15,ULIP,46,North,Renewed,2023-10,0,11-15 Years,1
POL0073697,2023-10-14,Bajaj Allianz,160688500,Annual,10,Term Life,46,South,Lapsed,2023-10,0,5-10 Years,0
POL0057997,2023-10-14,LIC,274549200,Annual,20,Endowment,56,South,Renewed,2023-10,0,16-20 Years,1
POL0067309,2023-10-14,Aditya Birla Sun Life,175827800,Monthly,25,Money Back,49,South,Lapsed,2023-10,0,21-25 Years,0
POL0062393,2023-10-14,HDFC Life,221017700,Quarterly,20,Endowment,51,West,Renewed,2023-10,0,16-20 Years,1
POL0068249,2023-10-14,LIC,190952900,Quarterly,20,ULIP,32,East,Renewed,2023-10,0,16-20 Years,1
POL0056666,2023-10-14,LIC,117457100,Quarterly,20,Money Back,48,West,Renewed,2023-10,0,16-20 Years,1
POL0053097,2023-10-14,LIC,282728000,Annual,20,Endowment,42,South,Renewed,2023-10,0,16-20 Years,1
POL0056327,2023-10-14,LIC,90709300,Monthly,10,Term Life,42,West,Renewed,2023-10,0,5-10 Years,1
POL0067661,2023-10-14,LIC,232593800,Monthly,20,Endowment,53,Northeast,Renewed,2023-10,0,16-20 Years,1
POL0061046,2023-10-14,HDFC Life,107408100,Monthly,10,Term Life,41,Central,Renewed,2023-10,0,5-10 Years,1
POL0055385,2023-10-14,Aditya Birla Sun Life,230376100,Monthly,10,ULIP,31,West,Renewed,2023-10,0,5-10 Years,1
POL0070594,2023-10-14,SBI Life,247392100,Annual,15,Endowment,45,East,Renewed,2023-10,0,11-15 Years,1
POL0064415,2023-10-14,ICICI Prudential,211094800,Monthly,15,Whole Life,44,Central,Renewed,2023-10,0,11-15 Years,1
POL0068843,2023-10-14,LIC,95497700,Monthly,15,Term Life,36,Central,Renewed,2023-10,0,11-15 Years,1
POL0071395,2023-10-14,HDFC Life,250195900,Annual,10,ULIP,47,East,Renewed,2023-10,0,5-10 Years,1
POL0059945,2023-10-14,Bajaj Allianz,211832100,Quarterly,5,ULIP,50,West,Renewed,2023-10,0,5-10 Years,1
POL0067120,2023-10-14,SBI Life,120695800,Monthly,20,Term Life,44,Central,Renewed,2023-10,0,16-20 Years,1
POL0062505,2023-10-14,LIC,176048700,Monthly,15,Whole Life,40,Northeast,Renewed,2023-10,0,11-15 Years,1
POL0060179,2023-10-15,LIC,117729600,Quarterly,20,Term Life,45,Central,Renewed,2023-10,0,16-20 Years,1
POL0052020,2023-10-15,LIC,222035900,Monthly,10,ULIP,55,North,Renewed,2023-10,0,5-10 Years,1
POL0051207,2023-10-15,LIC,202220300,Monthly,20,Term Life,62,West,Renewed,2023-10,0,16-20 Years,1
POL0052839,2023-10-15,HDFC Life,226635300,Annual,25,Money Back,39,South,Renewed,2023-10,0,21-25 Years,1
POL0063587,2023-10-15,LIC,135758200,Monthly,5,Endowment,40,North,Lapsed,2023-10,0,5-10 Years,0
POL0067581,2023-10-15,Bajaj Allianz,225497500,Monthly,20,Money Back,49,Central,Renewed,2023-10,0,16-20 Years,1
POL0064106,2023-10-15,HDFC Life,191998100,Monthly,10,Money Back,53,Central,Renewed,2023-10,0,5-10 Years,1
POL0061973,2023-10-15,Tata AIA,232283500,Quarterly,20,Endowment,35,South,Renewed,2023-10,0,16-20 Years,1
POL0074441,2023-10-15,Tata AIA,136946700,Half-yearly,15,Term Life,47,North,Renewed,2023-10,0,11-15 Years,1
POL0061258,2023-10-15,HDFC Life,271813300,Monthly,20,Endowment,48,East,Lapsed,2023-10,0,16-20 Years,0
POL0074390,2023-10-15,Tata AIA,106098000,Monthly,25,Term Life,32,South,Renewed,2023-10,0,21-25 Years,1
POL0066383,2023-10-15,HDFC Life,244637200,Quarterly,10,Whole Life,39,West,Renewed,2023-10,0,5-10 Years,1
POL0065381,2023-10-15,LIC,139891700,Monthly,10,Endowment,22,Northeast,Lapsed,2023-10,0,5-10 Years,0
POL0052907,2023-10-15,LIC,88099300,Monthly,25,Term Life,28,West,Lapsed,2023-10,0,21-25 Years,0
POL0061265,2023-10-15,SBI Life,243655800,Annual,5,Money Back,43,Northeast,Lapsed,2023-10,0,5-10 Years,0
POL0062369,2023-10-15,LIC,274552900,Monthly,20,Endowment,54,South,Renewed,2023-10,0,16-20 Years,1
POL0057834,2023-10-15,LIC,203727000,Quarterly,10,ULIP,40,East,Renewed,2023-10,0,5-10 Years,1
POL0073120,2023-10-15,ICICI Prudential,200936900,Annual,15,Money Back,62,Central,Lapsed,2023-10,0,11-15 Years,0
POL0060295,2023-10-15,LIC,214264900,Monthly,10,Endowment,54,North,Renewed,2023-10,0,5-10 Years,1
POL0064167,2023-10-15,LIC,162616700,Monthly,20,Term Life,47,North,Renewed,2023-10,0,16-20 Years,1
POL0064367,2023-10-15,Max Life,140992300,Monthly,10,Term Life,47,West,Lapsed,2023-10,0,5-10 Years,0
POL0057165,2023-10-15,LIC,257520100,Quarterly,10,ULIP,62,East,Renewed,2023-10,0,5-10 Years,1
POL0073352,2023-10-15,Aditya Birla Sun Life,166420300,Monthly,20,Endowment,34,North,Renewed,2023-10,0,16-20 Years,1
POL0073249,2023-10-15,Aditya Birla Sun Life,151902000,Annual,20,Term Life,46,South,Renewed,2023-10,0,16-20 Years,1
POL0063663,2023-10-15,SBI Life,239641200,Annual,20,Money Back,57,East,Renewed,2023-10,0,16-20 Years,1
POL0051173,2023-10-15,LIC,201774700,Monthly,10,Endowment,45,Central,Renewed,2023-10,0,5-10 Years,1
POL0062621,2023-10-15,LIC,164073700,Annual,20,Term Life,44,West,Renewed,2023-10,0,16-20 Years,1
POL0050518,2023-10-15,LIC,186052700,Quarterly,15,ULIP,31,North,Renewed,2023-10,0,11-15 Years,1
POL0050279,2023-10-15,LIC,251763600,Monthly,10,Endowment,49,Central,Renewed,2023-10,0,5-10 Years,1
POL0071133,2023-10-15,LIC,160617300,Annual,15,Money Back,41,East,Renewed,2023-10,0,11-15 Years,1
POL0055326,2023-10-15,SBI Life,424865000,Annual,20,Whole Life,56,Northeast,Renewed,2023-10,1,16-20 Years,1
POL0056107,2023-10-15,ICICI Prudential,76284700,Monthly,15,Term Life,30,North,Renewed,2023-10,0,11-15 Years,1
POL0063036,2023-10-15,Max Life,203168400,Monthly,20,Term Life,51,West,Renewed,2023-10,0,16-20 Years,1
POL0069330,2023-10-15,LIC,264655000,Monthly,20,Money Back,51,West,Renewed,2023-10,0,16-20 Years,1
POL0071631,2023-10-15,LIC,218627300,Quarterly,15,ULIP,37,North,Renewed,2023-10,0,11-15 Years,1
POL0071182,2023-10-15,LIC,226038400,Quarterly,15,Endowment,47,East,Renewed,2023-10,0,11-15 Years,1
POL0068718,2023-10-15,LIC,232781400,Annual,20,Endowment,34,Central,Renewed,2023-10,0,16-20 Years,1
POL0069852,2023-10-15,LIC,193385500,Annual,10,ULIP,44,West,Lapsed,2023-10,0,5-10 Years,0
POL0074451,2023-10-15,LIC,117693400,Monthly,20,Term Life,35,Central,Renewed,2023-10,0,16-20 Years,1
POL0052417,2023-10-15,Aditya Birla Sun Life,125072200,Quarterly,25,Term Life,35,North,Lapsed,2023-10,0,21-25 Years,0
POL0071466,2023-10-15,LIC,212195300,Annual,15,Endowment,43,West,Renewed,2023-10,0,11-15 Years,1
POL0053199,2023-10-15,Max Life,117237400,Monthly,15,Whole Life,18,South,Renewed,2023-10,0,11-15 Years,1
POL0065085,2023-10-15,LIC,142036200,Quarterly,10,Term Life,54,East,Renewed,2023-10,0,5-10 Years,1
POL0066771,2023-10-15,LIC,354187100,Half-yearly,25,Whole Life,52,North,Renewed,2023-10,1,21-25 Years,1
